Age,Year,Population,CoB,Age group,Age group (condensed),Cases,Incidence,Inc_LCI,Inc_UCI
14,2001,591480,UK born,10-14,0-14,16,2.705078785419625,1.5461862537434106,4.392878473923202
14,2001,0,NA,10-14,0-14,0,NaN,NaN,Inf
15,2001,24506,Non-UK born,15-19,15-64,35,142.82216600016324,99.48087163355815,198.6310592062477
15,2001,591484,UK born,15-19,15-64,23,3.888524457128172,2.464990944310359,5.83469593342052
15,2001,0,NA,15-19,15-64,0,NaN,NaN,Inf
16,2001,35303,Non-UK born,15-19,15-64,42,118.97005920176754,85.74315421487607,160.81295861113972
16,2001,593463,UK born,15-19,15-64,27,4.549567538330106,2.998193675387476,6.619381906734217
16,2001,0,NA,15-19,15-64,0,NaN,NaN,Inf
17,2001,43804,Non-UK born,15-19,15-64,32,73.0526892521231,49.96798536956571,103.12860030915093
17,2001,547764,UK born,15-19,15-64,32,5.841931926888222,3.9958771133708244,8.247064808826515
17,2001,0,NA,15-19,15-64,0,NaN,NaN,Inf
18,2001,30992,Non-UK born,15-19,15-64,54,174.23851316468767,130.89333367496369,227.34346409947958
18,2001,551821,UK born,15-19,15-64,33,5.980200101119747,4.116494582977058,8.398424356660817
18,2001,0,NA,15-19,15-64,0,NaN,NaN,Inf
19,2001,44667,Non-UK born,15-19,15-64,57,127.61098797770165,96.65131610120389,165.33483646307744
19,2001,525405,UK born,15-19,15-64,27,5.138892854083992,3.3865627719121014,7.476819300380106
19,2001,0,NA,15-19,15-64,0,NaN,NaN,Inf
20,2001,46627,Non-UK born,20-24,15-64,64,137.25952774143738,105.70656174799032,175.27735262591412
20,2001,555485,UK born,20-24,15-64,21,3.780480120975364,2.340176779584721,5.778865448201731
20,2001,446,NA,20-24,15-64,0,0,0,827.1030166174743
21,2001,59694,Non-UK born,20-24,15-64,84,140.7176600663383,112.24191667468428,174.21803827836584
21,2001,535852,UK born,20-24,15-64,39,7.278129035629242,5.175461226128946,9.949441985069171
21,2001,0,NA,20-24,15-64,0,NaN,NaN,Inf
22,2001,66606,Non-UK born,20-24,15-64,76,114.10383448938533,89.9008435823403,142.81796379204818
22,2001,514959,UK born,20-24,15-64,32,6.2140869467277975,4.250430871445021,8.7724366560096
22,2001,0,NA,20-24,15-64,0,NaN,NaN,Inf
23,2001,56210,Non-UK born,20-24,15-64,99,176.1252446183953,143.145907941995,214.42616572345747
23,2001,516709,UK born,20-24,15-64,26,5.031845777797561,3.2869687223555886,7.372819920521033
23,2001,406,NA,20-24,15-64,0,0,0,908.5909985502304
24,2001,75894,Non-UK born,20-24,15-64,114,150.20950272748834,123.90431676015943,180.44749728046406
24,2001,486080,UK born,20-24,15-64,35,7.200460829493087,5.015384793145112,10.01409796105231
24,2001,0,NA,20-24,15-64,0,NaN,NaN,Inf
25,2001,86034,Non-UK born,25-29,15-64,109,126.69409768231164,104.02903729418578,152.83078966157007
25,2001,494366,UK born,25-29,15-64,32,6.4729370547327285,4.427484153700814,9.137855774754021
25,2001,0,NA,25-29,15-64,0,NaN,NaN,Inf
26,2001,82240,Non-UK born,25-29,15-64,137,166.58560311284046,139.8595992628874,196.9314259339414
26,2001,534135,UK born,25-29,15-64,23,4.306027502410439,2.7296520611914,6.461155493430132
26,2001,939,NA,25-29,15-64,0,0,0,392.8519120462125
27,2001,96761,Non-UK born,25-29,15-64,136,140.55249532352912,117.92402237633232,166.25786700296365
27,2001,534086,UK born,25-29,15-64,25,4.680894088218002,3.0292278486665674,6.909923064362363
27,2001,0,NA,25-29,15-64,0,NaN,NaN,Inf
28,2001,90626,Non-UK born,25-29,15-64,129,142.34325690199282,118.84098241319987,169.13313685546157
28,2001,623681,UK born,25-29,15-64,22,3.5274443184897404,2.2106305743207844,5.3405930895963225
28,2001,0,NA,25-29,15-64,0,NaN,NaN,Inf
29,2001,92165,Non-UK born,25-29,15-64,136,147.56143872402754,123.80454976570597,174.54866238890864
29,2001,653087,UK born,25-29,15-64,30,4.593568697585467,3.0992615105523336,6.557604943109825
29,2001,0,NA,25-29,15-64,0,NaN,NaN,Inf
30,2001,91421,Non-UK born,30-34,15-64,111,121.41630478774024,99.88222385467284,146.216550235171
30,2001,619462,UK born,30-34,15-64,35,5.650064087869797,3.9354766559562586,7.857871406007643
30,2001,926,NA,30-34,15-64,0,0,0,398.367111675371
31,2001,103300,Non-UK born,30-34,15-64,115,111.32623426911908,91.91122387323169,133.63028423905186
31,2001,639250,UK born,30-34,15-64,19,2.9722330856472428,1.7894784770225634,4.641510140255862
31,2001,0,NA,30-34,15-64,0,NaN,NaN,Inf
32,2001,90619,Non-UK born,30-34,15-64,117,129.11199638045002,106.77913874483241,154.73733897158047
32,2001,678323,UK born,30-34,15-64,26,3.832982222333608,2.5038312449373437,5.616207040469662
32,2001,0,NA,30-34,15-64,0,NaN,NaN,Inf
33,2001,96536,Non-UK born,30-34,15-64,99,102.55241567912489,83.34954302456636,124.85388637726388
33,2001,672348,UK born,30-34,15-64,22,3.272115035666054,2.050617072145617,4.95402148695694
33,2001,0,NA,30-34,15-64,0,NaN,NaN,Inf
34,2001,97330,Non-UK born,30-34,15-64,110,113.01756909483203,92.88669689961546,136.21673381981336
34,2001,732469,UK born,30-34,15-64,28,3.822687376530611,2.5401480002372154,5.524847596726714
34,2001,0,NA,30-34,15-64,0,NaN,NaN,Inf
35,2001,89950,Non-UK born,35-39,15-64,90,100.05558643690938,80.45650709405886,122.98530271251408
35,2001,700946,UK born,35-39,15-64,26,3.7092728969135993,2.4230202063491824,5.434944215834747
35,2001,0,NA,35-39,15-64,0,NaN,NaN,Inf
36,2001,96057,Non-UK born,35-39,15-64,90,93.694368968425,75.34133705102798,115.16628646523046
36,2001,710479,UK born,35-39,15-64,27,3.800253068704353,2.5043907183413974,5.529168693960285
36,2001,743,NA,35-39,15-64,0,0,0,496.48444873673424
37,2001,88596,Non-UK born,35-39,15-64,69,77.88161993769471,60.59654900542332,98.5641745621081
37,2001,678679,UK born,35-39,15-64,25,3.6836265745661794,2.3838488958446225,5.437759485342903
37,2001,0,NA,35-39,15-64,0,NaN,NaN,Inf
38,2001,85922,Non-UK born,35-39,15-64,72,83.79693210120807,65.5659385142203,105.52836764118379
38,2001,687352,UK born,35-39,15-64,27,3.9281183440216947,2.5886547404771902,5.715205956360364
38,2001,626,NA,35-39,15-64,0,0,0,589.2778680693187
39,2001,100642,Non-UK born,35-39,15-64,65,64.58536197611335,49.84561885617762,82.31934561701036
39,2001,649492,UK born,35-39,15-64,28,4.311061568117853,2.864669103831538,6.2306842799092514
39,2001,0,NA,35-39,15-64,0,NaN,NaN,Inf
40,2001,94240,Non-UK born,40-44,15-64,61,64.72835314091681,49.512061291365185,83.14627749876492
40,2001,669484,UK born,40-44,15-64,26,3.883587957292482,2.5368885911532373,5.690356167305719
40,2001,959,NA,40-44,15-64,0,0,0,384.6589628898786
41,2001,78044,Non-UK born,40-44,15-64,76,97.38096458408077,76.72512413055914,121.8867984256722
41,2001,618858,UK born,40-44,15-64,25,4.039698929318196,2.6142801495382337,5.963392522602983
41,2001,463,NA,40-44,15-64,0,0,0,796.734223350742
42,2001,84582,Non-UK born,40-44,15-64,58,68.57250951739141,52.069981414780635,88.64586997788486
42,2001,588880,UK born,40-44,15-64,23,3.905719331612553,2.475891019739961,5.860496687751839
42,2001,445,NA,40-44,15-64,0,0,0,828.9616750817833
43,2001,81651,Non-UK born,40-44,15-64,56,68.58458561438316,51.808058912481414,89.06278919741945
43,2001,594532,UK born,40-44,15-64,21,3.532190025095369,2.186481296898432,5.3993276619161605
43,2001,552,NA,40-44,15-64,0,0,0,668.2752634264375
44,2001,73530,Non-UK born,40-44,15-64,70,95.19923840609275,74.21247668699239,120.2785105834883
44,2001,574951,UK born,40-44,15-64,25,4.3481966289301175,2.813923594850574,6.418795983923911
44,2001,0,NA,40-44,15-64,0,NaN,NaN,Inf
45,2001,86325,Non-UK born,45-49,15-64,60,69.50477845351868,53.039468230532606,89.4664273462419
45,2001,557438,UK born,45-49,15-64,22,3.9466272482320903,2.473330284664772,5.975241082797592
45,2001,0,NA,45-49,15-64,0,NaN,NaN,Inf
46,2001,65009,Non-UK born,45-49,15-64,64,98.44790721284745,75.81688465633287,125.71577967494497
46,2001,537339,UK born,45-49,15-64,27,5.024760905126931,3.311349098383846,7.310763306806706
46,2001,0,NA,45-49,15-64,0,NaN,NaN,Inf
47,2001,76230,Non-UK born,45-49,15-64,49,64.2791551882461,47.554072870036904,84.98045204370759
47,2001,581078,UK born,45-49,15-64,21,3.61397265083173,2.2371060312171833,5.524341092752331
47,2001,0,NA,45-49,15-64,0,NaN,NaN,Inf
48,2001,66590,Non-UK born,45-49,15-64,50,75.08634930169696,55.730535722273416,98.991990785909
48,2001,519195,UK born,45-49,15-64,23,4.429934802916053,2.8081986608200546,6.647077282106537
48,2001,0,NA,45-49,15-64,0,NaN,NaN,Inf
49,2001,69038,Non-UK born,45-49,15-64,58,84.01170369941191,63.793608853457165,108.60460868607805
49,2001,553175,UK born,45-49,15-64,16,2.8923939078953316,1.6532530308928501,4.697066497502771
49,2001,0,NA,45-49,15-64,0,NaN,NaN,Inf
50,2001,71737,Non-UK born,50-54,15-64,48,66.91107796534564,49.33494685236801,88.7143819537021
50,2001,550487,UK born,50-54,15-64,15,2.7248599876109703,1.5250834502510169,4.494242165843306
50,2001,0,NA,50-54,15-64,0,NaN,NaN,Inf
51,2001,58312,Non-UK born,50-54,15-64,57,97.75003429825765,74.03492139340915,126.64650741350458
51,2001,583649,UK born,50-54,15-64,21,3.598052939352248,2.2272514788984794,5.5000061226770525
51,2001,0,NA,50-54,15-64,0,NaN,NaN,Inf
52,2001,61175,Non-UK born,50-54,15-64,33,53.943604413567634,37.13229517405776,75.75687661490689
52,2001,606082,UK born,50-54,15-64,25,4.12485439263994,2.669388275485714,6.089098784905403
52,2001,0,NA,50-54,15-64,0,NaN,NaN,Inf
53,2001,52324,Non-UK born,50-54,15-64,37,70.71324822261296,49.78865256308009,97.46889790904905
53,2001,640941,UK born,50-54,15-64,28,4.368576826884222,2.902887575589256,6.313809842601455
53,2001,0,NA,50-54,15-64,0,NaN,NaN,Inf
54,2001,49030,Non-UK born,50-54,15-64,30,61.18702834998981,41.28263108590846,87.34828756844311
54,2001,674579,UK born,50-54,15-64,22,3.261293339994278,2.04383517308271,4.937637309659097
54,2001,0,NA,50-54,15-64,0,NaN,NaN,Inf
55,2001,42886,Non-UK born,55-59,15-64,24,55.96231870540503,35.856113544481794,83.26749427261392
55,2001,534701,UK born,55-59,15-64,19,3.5533877812085635,2.1393715673557248,5.549055186278987
55,2001,0,NA,55-59,15-64,0,NaN,NaN,Inf
56,2001,47356,Non-UK born,55-59,15-64,41,86.57825829884281,62.130052936175524,117.45318347355122
56,2001,530747,UK born,55-59,15-64,24,4.5219285271513545,2.897284931367763,6.728271209022981
56,2001,0,NA,55-59,15-64,0,NaN,NaN,Inf
57,2001,50280,Non-UK born,55-59,15-64,32,63.643595863166276,43.53217245681099,89.84576785883148
57,2001,530732,UK born,55-59,15-64,22,4.145218302269319,2.5977862409332038,6.275910325197132
57,2001,388,NA,55-59,15-64,0,0,0,950.7421273489525
58,2001,56646,Non-UK born,55-59,15-64,36,63.55258976803305,44.511452560313565,87.98357251921793
58,2001,518145,UK born,55-59,15-64,18,3.473931042468807,2.058871702013824,5.4903087490042335
58,2001,0,NA,55-59,15-64,0,NaN,NaN,Inf
59,2001,47958,Non-UK born,55-59,15-64,24,50.04378831477543,32.0639994467794,74.46119019507319
59,2001,447100,UK born,55-59,15-64,22,4.920599418474614,3.0837134583380927,7.449846653349416
59,2001,0,NA,55-59,15-64,0,NaN,NaN,Inf
60,2001,45073,Non-UK born,60-64,15-64,44,97.61941738956803,70.93041811759666,131.04951141549873
60,2001,413592,UK born,60-64,15-64,23,5.561035996827791,3.5252197907707794,8.344284438488422
60,2001,0,NA,60-64,15-64,0,NaN,NaN,Inf
61,2001,52176,Non-UK born,60-64,15-64,44,84.32996013492793,61.274278131984715,113.20903534250948
61,2001,422377,UK born,60-64,15-64,24,5.682127577969444,3.640646354959305,8.454555431226892
61,2001,0,NA,60-64,15-64,0,NaN,NaN,Inf
62,2001,51203,Non-UK born,60-64,15-64,35,68.35536980255064,47.6120196131472,95.06577225764714
62,2001,452133,UK born,60-64,15-64,28,6.192868027770589,4.1151158300450374,8.950418558978926
62,2001,0,NA,60-64,15-64,0,NaN,NaN,Inf
63,2001,45339,Non-UK born,60-64,15-64,33,72.78501951961887,50.10185838401781,102.2172285872412
63,2001,432835,UK born,60-64,15-64,20,4.620698418565967,2.822442636432809,7.1362939463478225
63,2001,0,NA,60-64,15-64,0,NaN,NaN,Inf
64,2001,40538,Non-UK born,60-64,15-64,45,111.00695643593666,80.969235749752,148.5360414844314
64,2001,427781,UK born,60-64,15-64,19,4.441524985915691,2.674088181655271,6.935991446928592
64,2001,0,NA,60-64,15-64,0,NaN,NaN,Inf
65,2001,46202,Non-UK born,65-69,65+,33,71.42547941647548,49.166013533461395,100.30792881080752
65,2001,420816,UK born,65-69,65+,20,4.75267100110262,2.903054918397577,7.340114896457027
65,2001,0,NA,65-69,65+,0,NaN,NaN,Inf
66,2001,44448,Non-UK born,65-69,65+,36,80.99352051835854,56.726866039676075,112.12917226700006
66,2001,390077,UK born,65-69,65+,17,4.358113910843244,2.5387619545903215,6.977762548395985
66,2001,0,NA,65-69,65+,0,NaN,NaN,Inf
67,2001,41035,Non-UK born,65-69,65+,35,85.29304252467406,59.40972926165411,118.6219748241332
67,2001,373234,UK born,65-69,65+,29,7.769924497768156,5.203640380444422,11.158907666125431
67,2001,0,NA,65-69,65+,0,NaN,NaN,Inf
68,2001,40346,Non-UK born,65-69,65+,27,66.92113220641451,44.101447805890984,97.36673386497321
68,2001,380684,UK born,65-69,65+,21,5.516386294144225,3.4147300606477256,8.432382431345523
68,2001,0,NA,65-69,65+,0,NaN,NaN,Inf
69,2001,37686,Non-UK born,65-69,65+,28,74.29814785331422,49.37057967377151,107.3815102246675
69,2001,369411,UK born,65-69,65+,25,6.767529932784893,4.379588547127542,9.99020919721675
69,2001,0,NA,65-69,65+,0,NaN,NaN,Inf
70,2001,33049,Non-UK born,70-74,65+,31,93.8001149807861,63.73262724784971,133.14177585781346
70,2001,376671,UK born,70-74,65+,28,7.433542799950089,4.939535206017329,10.743539041568955
70,2001,0,NA,70-74,65+,0,NaN,NaN,Inf
71,2001,34355,Non-UK born,70-74,65+,30,87.32353369233009,58.91682148572527,124.6597741080124
71,2001,392367,UK born,70-74,65+,27,6.8813126486172385,4.5348283958041256,10.011948620847852
71,2001,0,NA,70-74,65+,0,NaN,NaN,Inf
72,2001,34008,Non-UK born,70-74,65+,26,76.45259938837921,49.94137619264979,112.02077182758474
72,2001,329305,UK born,70-74,65+,27,8.199085953751082,5.403249307409475,11.929239594042631
72,2001,0,NA,70-74,65+,0,NaN,NaN,Inf
73,2001,31904,Non-UK born,70-74,65+,19,59.55366098294885,35.85519422130997,93.00041866720663
73,2001,322835,UK born,70-74,65+,23,7.1243824244583145,4.51624732047166,10.690071675881807
73,2001,0,NA,70-74,65+,0,NaN,NaN,Inf
74,2001,37933,Non-UK born,70-74,65+,29,76.45058392428756,51.200155900002464,109.79579110164393
74,2001,333449,UK born,70-74,65+,31,9.296774019415263,6.316706896449488,13.196028629040352
74,2001,414,NA,70-74,65+,0,0,0,891.0336845685833
75,2001,29394,Non-UK born,75-79,65+,26,88.45342586922501,57.78071448457624,129.60476315957345
75,2001,335459,UK born,75-79,65+,29,8.644871653465849,5.789606222384236,12.415477730091187
75,2001,0,NA,75-79,65+,0,NaN,NaN,Inf
76,2001,26721,Non-UK born,75-79,65+,23,86.0746229557277,54.56392738686682,129.1541966798886
76,2001,293268,UK born,75-79,65+,37,12.61644639033239,8.88314257508696,17.390109436396344
77,2001,28991,Non-UK born,75-79,65+,22,75.88561967507158,47.557113836120216,114.89174015082351
77,2001,291968,UK born,75-79,65+,37,12.672621657167909,8.922695147107227,17.46753964199187
77,2001,723,NA,75-79,65+,0,0,0,510.2184583836702
78,2001,21928,Non-UK born,75-79,65+,21,95.76796789492886,59.281881539931526,146.391511925134
78,2001,267259,UK born,75-79,65+,22,8.231715302384579,5.15877215443806,12.462915893244098
78,2001,413,NA,75-79,65+,0,0,0,893.1911511171757
79,2001,21296,Non-UK born,75-79,65+,12,56.34861006761833,29.116149083030695,98.42968185657848
79,2001,280918,UK born,75-79,65+,31,11.035248720267123,7.497916110445701,15.663654697544754
79,2001,929,NA,75-79,65+,0,0,0,397.08067320925034
80,2001,18053,Non-UK born,80-84,65+,18,99.70641998559796,59.09234354622238,157.57912960465288
80,2001,288428,UK born,80-84,65+,31,10.747916291067442,7.302687665255056,15.255809249881692
80,2001,1104,NA,80-84,65+,0,0,0,334.13763171321875
81,2001,27975,Non-UK born,80-84,65+,9,32.171581769437,14.71089579044981,61.071683472454595
81,2001,265089,UK born,80-84,65+,38,14.334808309662039,10.144163524399787,19.67564437576045
81,2001,971,NA,80-84,65+,0,0,0,379.9051960982426
82,2001,9611,Non-UK born,80-84,65+,7,72.83321194464676,29.282728660075616,150.06425306110057
82,2001,166939,UK born,80-84,65+,17,10.183360389124172,5.932182695240351,16.304546460627297
82,2001,412,NA,80-84,65+,0,0,0,895.3590908043532
83,2001,11478,Non-UK born,80-84,65+,16,139.39710751001917,79.6774913194069,226.37216934623586
83,2001,137050,UK born,80-84,65+,13,9.485589201021524,5.0506767537422865,16.22064641967083
83,2001,0,NA,80-84,65+,0,NaN,NaN,Inf
84,2001,7735,Non-UK born,80-84,65+,8,103.42598577892696,44.65199969939887,203.79042301478103
84,2001,141995,UK born,80-84,65+,16,11.268002394450509,6.440636961612398,18.298529946519913
84,2001,0,NA,80-84,65+,0,NaN,NaN,Inf
85,2001,9835,Non-UK born,85-89,65+,8,81.3421453990849,35.11776488813933,160.27645368778153
85,2001,127567,UK born,85-89,65+,10,7.839017927834,3.759113795991466,14.416233071262766
85,2001,0,NA,85-89,65+,0,NaN,NaN,Inf
86,2001,8785,Non-UK born,85-89,65+,6,68.29823562891292,25.064248759144586,148.65650566327474
86,2001,111995,UK born,85-89,65+,17,15.179249073619358,8.842471958218928,24.303448203854284
86,2001,0,NA,85-89,65+,0,NaN,NaN,Inf
87,2001,7153,Non-UK born,85-89,65+,6,83.88088913742486,30.782807961566505,182.57338211266162
87,2001,112413,UK born,85-89,65+,14,12.45407559623887,6.80875901924208,20.895822655596398
87,2001,554,NA,85-89,65+,0,0,0,665.8627173490859
88,2001,4811,Non-UK born,85-89,65+,2,41.57139887757223,5.034489265100083,150.17018640041488
88,2001,81121,UK born,85-89,65+,12,14.792717052304583,7.643612762074207,25.83989971545833
89,2001,1998,Non-UK born,85-89,65+,3,150.15015015015015,30.96457071549558,438.8024559430592
89,2001,69410,UK born,85-89,65+,11,15.847860538827259,7.911194881482264,28.35620013442149
89,2001,0,NA,85-89,65+,0,NaN,NaN,Inf
90+,2001,10776,Non-UK born,90+,65+,10,92.79881217520415,44.500637491949085,170.66031961783384
90+,2001,186355,UK born,90+,65+,25,13.41525582892866,8.681646238538985,19.803564002860327
90+,2001,462,NA,90+,65+,0,0,0,798.4587563017176
0,2002,1713,Non-UK born,0-4,0-14,2,116.75423234092236,14.139479191124632,421.75643127401986
0,2002,478721,UK born,0-4,0-14,11,2.2977893177863513,1.1470481485535082,4.111379804374981
1,2002,5130,Non-UK born,0-4,0-14,6,116.95906432748538,42.92191527272616,254.57064371381452
1,2002,558832,UK born,0-4,0-14,26,4.652561055916626,3.039207349542678,6.81707992440036
1,2002,543,NA,0-4,0-14,0,0,0,679.3516490080912
2,2002,11387,Non-UK born,0-4,0-14,7,61.473610257310966,24.71557962167267,126.65913200757333
2,2002,596319,UK born,0-4,0-14,24,4.024691482243564,2.578695774356756,5.988421900652705
3,2002,16973,Non-UK born,0-4,0-14,10,58.91710363518529,28.25304127810307,108.35065128155172
3,2002,580723,UK born,0-4,0-14,23,3.960580173335652,2.5106680873746487,5.942814886758925
3,2002,469,NA,0-4,0-14,0,0,0,786.5414614315428
4,2002,21219,Non-UK born,0-4,0-14,5,23.563787171874264,7.65109755463698,54.99001875358248
4,2002,610560,UK born,0-4,0-14,25,4.094601677148847,2.6498103131271824,6.044439808950859
5,2002,21258,Non-UK born,5-9,0-14,7,32.928779753504564,13.239077295699818,67.8458714916849
5,2002,597240,UK born,5-9,0-14,9,1.5069318866787222,0.6890652162243543,2.860626122064693
5,2002,391,NA,5-9,0-14,0,0,0,943.4474307196766
6,2002,25264,Non-UK born,5-9,0-14,7,27.707409753008235,11.139815751741082,57.087853711614855
6,2002,584341,UK born,5-9,0-14,16,2.738127223658788,1.565076291692954,4.446547067133908
7,2002,25240,Non-UK born,5-9,0-14,7,27.733755942947703,11.150408286528792,57.14213693225981
7,2002,598395,UK born,5-9,0-14,16,2.6738191328470324,1.5283186613593904,4.34211475656731
8,2002,21170,Non-UK born,5-9,0-14,11,51.96032120925838,25.938405135743224,92.9713675640149
8,2002,592674,UK born,5-9,0-14,13,2.1934486749882733,1.1679190399787749,3.7508640362423318
9,2002,21523,Non-UK born,5-9,0-14,10,46.461924452910836,22.280298732204773,85.44513330863622
9,2002,608917,UK born,5-9,0-14,9,1.4780339520821393,0.675851240378957,2.8057688406497396
9,2002,453,NA,5-9,0-14,0,0,0,814.3221753010894
10,2002,29751,Non-UK born,10-14,0-14,9,30.25108399717657,13.832721916501406,57.42598047601483
10,2002,625619,UK born,10-14,0-14,9,1.4385752350871697,0.6578082023369389,2.730863904615936
11,2002,29622,Non-UK born,10-14,0-14,9,30.382823577071097,13.892961641274505,57.67606323482268
11,2002,623164,UK born,10-14,0-14,6,0.9628284047217105,0.35334105524241644,2.095672089934381
12,2002,28291,Non-UK born,10-14,0-14,13,45.9510091548549,24.466977098737424,78.57762510395135
12,2002,624338,UK born,10-14,0-14,7,1.121187561865528,0.45077554970542677,2.3100748891950156
13,2002,32876,Non-UK born,10-14,0-14,14,42.584255992213166,23.281209016609683,71.44914564373883
13,2002,619003,UK born,10-14,0-14,19,3.069452005886886,1.8480106177783846,4.7933295269305
14,2002,24428,Non-UK born,10-14,0-14,30,122.80989028983133,82.85931726470001,175.31875468645677
14,2002,611194,UK born,10-14,0-14,26,4.253968461732281,2.7788334335082383,6.233049421807973
15,2002,29097,Non-UK born,15-19,15-64,28,96.22985187476372,63.944037721612304,139.0789289042451
15,2002,600798,UK born,15-19,15-64,22,3.661796477351789,2.294828356990138,5.544003872703511
16,2002,33880,Non-UK born,15-19,15-64,39,115.11216056670602,81.85599908334262,157.36211294519734
16,2002,589019,UK born,15-19,15-64,29,4.923440500221555,3.297305373434123,7.070881828699344
17,2002,45804,Non-UK born,15-19,15-64,42,91.69504846738276,66.08572555339643,123.94506763271909
17,2002,573664,UK born,15-19,15-64,14,2.4404529480671613,1.3342183362213071,4.0946653654117355
18,2002,37394,Non-UK born,15-19,15-64,56,149.7566454511419,113.12456057824838,194.47146068242222
18,2002,563780,UK born,15-19,15-64,40,7.094966121536769,5.068747816841493,9.661330122385342
19,2002,36440,Non-UK born,15-19,15-64,68,186.60812294182216,144.90850920039085,236.57026113070668
19,2002,541078,UK born,15-19,15-64,33,6.0989358281061135,4.198226794053691,8.565173462822235
20,2002,57607,Non-UK born,20-24,15-64,84,145.8156126859583,116.30824333811174,180.52965051102765
20,2002,521360,UK born,20-24,15-64,42,8.055853920515574,5.805950923062317,10.889174232486315
20,2002,519,NA,20-24,15-64,0,0,0,710.7667541645347
21,2002,59091,Non-UK born,20-24,15-64,72,121.84596639082093,95.33696449575801,153.44482923737613
21,2002,545238,UK born,20-24,15-64,32,5.868996658340027,4.014389369648588,8.285272134264389
22,2002,59743,Non-UK born,20-24,15-64,113,189.1434979830273,155.88101277337884,227.40265006956525
22,2002,566118,UK born,20-24,15-64,34,6.0058150420936975,4.159201506500813,8.392524543505614
23,2002,77909,Non-UK born,20-24,15-64,107,137.3397168491445,112.55321233366593,165.9609894632255
23,2002,515794,UK born,20-24,15-64,26,5.0407720911836895,3.2927996866183666,7.3858990378183975
24,2002,71813,Non-UK born,20-24,15-64,138,192.16576385891133,161.4427912468063,227.03372899574612
24,2002,507268,UK born,20-24,15-64,28,5.519764700316204,3.6678435572237027,7.977596840973252
25,2002,99405,Non-UK born,25-29,15-64,157,157.93974146169708,134.20064016116208,184.66819884339796
25,2002,452963,UK born,25-29,15-64,19,4.194603091201709,2.525425071002871,6.550392321577172
25,2002,427,NA,25-29,15-64,0,0,0,863.9061953428419
26,2002,96181,Non-UK born,25-29,15-64,155,161.1544899720319,136.7828907578199,188.61615857659564
26,2002,507747,UK born,25-29,15-64,27,5.3176089666704085,3.5043378162283134,7.736841861234452
26,2002,506,NA,25-29,15-64,0,0,0,729.0275601015683
27,2002,96392,Non-UK born,25-29,15-64,184,190.88721055689268,164.3011873195552,220.549990961557
27,2002,537607,UK born,25-29,15-64,20,3.7201896552686256,2.272388489250316,5.745531197077902
28,2002,106137,Non-UK born,25-29,15-64,193,181.84045149193966,157.08986948192225,209.38372790059756
28,2002,541032,UK born,25-29,15-64,26,4.805630720548877,3.1391975364851508,7.041362448639825
29,2002,122209,Non-UK born,25-29,15-64,176,144.01557986727656,123.52433289785054,166.93490780861686
29,2002,618138,UK born,25-29,15-64,34,5.500389880576829,3.809179889372967,7.686243540310271
29,2002,417,NA,25-29,15-64,0,0,0,884.6233702911117
30,2002,92009,Non-UK born,30-34,15-64,126,136.94312512906345,114.07728038775421,163.04823720249001
30,2002,609657,UK born,30-34,15-64,20,3.2805331522479033,2.003834875250173,5.066517386444279
31,2002,98531,Non-UK born,30-34,15-64,162,164.41526017192558,140.07160858529113,191.7735806765155
31,2002,658922,UK born,30-34,15-64,19,2.8834975915206957,1.7360539129618884,4.502938674317385
32,2002,103759,Non-UK born,30-34,15-64,137,132.0367389816787,110.85354950780037,156.08901848328665
32,2002,659092,UK born,30-34,15-64,28,4.248268830451591,2.8229437856714283,6.139931290816486
33,2002,98531,Non-UK born,30-34,15-64,128,129.90835371608935,108.37942758421617,154.46145722348706
33,2002,661462,UK born,30-34,15-64,25,3.7795066080893536,2.445897398161848,5.57929732887609
34,2002,96445,Non-UK born,30-34,15-64,117,121.31266524962415,100.32887940191785,145.39004531355334
34,2002,692658,UK born,30-34,15-64,29,4.186770383075053,2.803945834386946,6.012900657840751
34,2002,589,NA,30-34,15-64,0,0,0,626.2953232791061
35,2002,99747,Non-UK born,35-39,15-64,112,112.28407871915947,92.45436307112836,135.10692380937311
35,2002,729738,UK born,35-39,15-64,33,4.522170970951218,3.112854417986981,6.35080936845406
35,2002,420,NA,35-39,15-64,0,0,0,878.3046319318894
36,2002,89557,Non-UK born,35-39,15-64,112,125.06001764239535,102.9740316586737,150.47969817226502
36,2002,695291,UK born,35-39,15-64,31,4.458564831128261,3.0293784874450917,6.328576884103025
37,2002,96718,Non-UK born,35-39,15-64,100,103.39337041708886,84.12497286019473,125.75404143223224
37,2002,681186,UK born,35-39,15-64,20,2.9360556441265673,1.7934190640154009,4.534499813953105
38,2002,97913,Non-UK born,35-39,15-64,95,97.02490986896531,78.49894606776441,118.60792093343632
38,2002,686484,UK born,35-39,15-64,30,4.370094568846469,2.9484844543239053,6.238581728752259
39,2002,82117,Non-UK born,35-39,15-64,80,97.42197109003008,77.2495641474851,121.2500760712623
39,2002,676254,UK born,35-39,15-64,23,3.4010889399545143,2.1559986391274113,5.103303329049889
40,2002,97415,Non-UK born,40-44,15-64,57,58.512549402042815,44.316833509135904,75.80979459319694
40,2002,668348,UK born,40-44,15-64,22,3.291698336794604,2.0628898227015884,4.983670840209777
41,2002,85863,Non-UK born,40-44,15-64,70,81.5252204092566,63.55290882911791,103.00221146714993
