Year,Age group,Incidence,Inc_LCI,Inc_UCI,CoB
2002,60-64,11.843958350970683,10.506392173259266,13.304632656819988,Total
2003,60-64,10.433557266113402,9.192149331494454,11.795875885402118,Total
2004,60-64,10.352280129514988,9.132067916098004,11.690130888354352,Total
2005,60-64,10.155365508208469,8.964995064009884,11.459807323105863,Total
2006,60-64,9.806450275931308,8.661188218721637,11.061024840101616,Total
2007,60-64,8.721186738050434,7.683520471428952,9.859919652674646,Total
2008,60-64,7.986177367107881,7.015472464578756,9.053647351139984,Total
2009,60-64,9.509108344403199,8.45656619959341,10.656445217555259,Total
2010,60-64,9.48740713288018,8.442393591652232,10.626041190837944,Total
2011,60-64,10.277359041277352,9.190258669805127,11.457689905198922,Total
2012,60-64,10.289110735392617,9.175495936377573,11.500621339430468,Total
2013,60-64,9.830697697201584,8.729851327022029,11.031941291227241,Total
2014,60-64,9.746284314899702,8.645613418256373,10.948259757097144,Total
2015,60-64,8.950945719055289,7.895907297434117,10.107698567002915,Total
2000,65-69,13.839324571329097,12.35988384703439,15.447096934375653,Total
2001,65-69,12.545738707909278,11.096370728560295,14.131827351087875,Total
2002,65-69,13.569257490230136,12.064838055997175,15.209409507406697,Total
2003,65-69,12.758420443983951,11.310143490485027,14.340740200428854,Total
2004,65-69,11.372937423769978,10.017183880090498,12.861011970183245,Total
2005,65-69,13.520058385304765,12.042798326535744,15.1285178863162,Total
2006,65-69,12.404254659348156,10.983872313380715,13.95734302346242,Total
2007,65-69,12.912360491584325,11.463994927284377,14.493057425661837,Total
2008,65-69,10.999774307419589,9.680943326510546,12.44813001889142,Total
2009,65-69,13.224496854519513,11.797641341070165,14.7763629114284,Total
2010,65-69,9.948517445728381,8.736889541226176,11.281188496013266,Total
2011,65-69,9.970206676519576,8.783929229399876,11.272025207548634,Total
2012,65-69,9.885185008758777,8.75325546856012,11.122870483286656,Total
2013,65-69,8.670919415628012,7.6352946291197155,9.807830797820813,Total
2014,65-69,7.998760528200504,7.014750048286321,9.082157740153384,Total
2015,65-69,7.291685655431395,6.35992297690408,8.321544999863523,Total
2000,70-74,14.943359845745961,13.3260046535244,16.702893723712712,Total
2001,70-74,13.876770184299893,12.273632511009339,15.63113380574545,Total
2002,70-74,14.237441603443207,12.612841126722659,16.013253815369797,Total
2003,70-74,12.205228350591595,10.703736642671972,13.858373274690729,Total
2004,70-74,12.375120850789559,10.858876086026735,14.04383502050389,Total
2005,70-74,13.624850075039895,12.030733571800766,15.371423846191258,Total
2006,70-74,14.284167263988945,12.651385338426884,16.069210232029228,Total
2007,70-74,11.092674438695338,9.665779709951273,12.670887274636,Total
2008,70-74,12.851515299076347,11.325307595227004,14.526066849463273,Total
2009,70-74,14.197564033232158,12.605038572370136,15.935592177143251,Total
2010,70-74,12.256523669007452,10.78701323350435,13.870357331651116,Total
2011,70-74,13.123288627318756,11.5962361296088,14.79551976752929,Total
2012,70-74,12.473001554740154,10.9917450165063,14.098232790543905,Total
2013,70-74,10.684907307241897,9.334280123347284,12.176052227424725,Total
2014,70-74,10.514708705995943,9.199632249947047,11.965026561147624,Total
2015,70-74,8.507374527245638,7.349422766793374,9.79598201910665,Total
2000,75-79,12.955103864194774,11.341571199167362,14.733814837829026,Total
2001,75-79,15.808094595638062,13.944811352224487,17.85101374832618,Total
2002,75-79,15.959724802583134,14.075055773981072,18.02646010879875,Total
2003,75-79,12.538227628419072,10.868693117705462,14.391647538104118,Total
2004,75-79,12.8537258418259,11.162237168565165,14.729122670948188,Total
2005,75-79,13.331300721433214,11.612615652709634,15.232692808777394,Total
2006,75-79,13.899085293237023,12.149663203503954,15.829667170432165,Total
2007,75-79,14.714135359100906,12.918526370009971,16.68951805443216,Total
2008,75-79,13.376088395970951,11.670573081489678,15.260732068782035,Total
2009,75-79,14.384262891140141,12.614705547746725,16.332548535811696,Total
2010,75-79,14.476665537366618,12.706494584744911,16.424450445009494,Total
2011,75-79,14.478669583056023,12.715315376502328,16.41818508425907,Total
2012,75-79,12.910116249728596,11.260406557706162,14.733508601754151,Total
2013,75-79,13.192052190052735,11.542119916397477,15.011662164261152,Total
2014,75-79,13.613765702050133,11.955747962226859,15.437421491513865,Total
2015,75-79,9.533163214405274,8.161671705147905,11.069166477335987,Total
2000,80-84,12.991667413314218,10.963162020087179,15.286695476048813,Total
2001,80-84,15.460840283264044,13.242747348454463,17.944176536641077,Total
2002,80-84,14.365275813295614,12.281072299735467,16.701833150294338,Total
2003,80-84,13.39442272473406,11.428601801773896,15.601318710200667,Total
2004,80-84,14.25450908346692,12.242718407362352,16.502552440217354,Total
2005,80-84,14.17106172023733,12.149204337350806,16.433222997821087,Total
2006,80-84,12.981869750764533,11.03656276607552,15.171312115229048,Total
2007,80-84,13.625215732582433,11.625522672463012,15.870137706399683,Total
2008,80-84,12.620461479959449,10.699938650677165,14.786180850667163,Total
2009,80-84,13.991289399593681,11.972782756838646,16.252670102782417,Total
2010,80-84,13.753133663569397,11.768985464946695,15.976021789668374,Total
2011,80-84,14.140729487844897,12.144996939611518,16.37082894610159,Total
2012,80-84,14.13677877184016,12.157486114204277,16.346464762941668,Total
2013,80-84,12.151369143982189,10.330510999266092,14.20074438043568,Total
2014,80-84,10.575481165372375,8.890524878596505,12.48688597006132,Total
2015,80-84,9.57551081957325,7.982671933267305,11.393041171009811,Total
2000,85-89,12.35657546337158,9.856088517179469,15.298281225343882,Total
2001,85-89,13.943811141261774,11.198025327969527,17.159059465459528,Total
2002,85-89,14.414552932640794,11.591002777380995,17.717932791331155,Total
2003,85-89,11.27822713002786,8.740471114305766,14.322949782901926,Total
2004,85-89,10.691938108952547,8.215978812225341,13.67963343401131,Total
2005,85-89,10.138565678103708,7.807930979533633,12.946722028867185,Total
2006,85-89,12.009953615215732,9.55187252282321,14.907519129669147,Total
2007,85-89,10.616896860294046,8.378688972414897,13.269299450282299,Total
2008,85-89,11.121796758977581,8.88369623164668,13.752273925784767,Total
2009,85-89,9.669696075005898,7.605829370019494,12.12104776299095,Total
2010,85-89,11.428101830807595,9.177704176823653,14.063262683749295,Total
2011,85-89,12.71016710660107,10.33019664223003,15.474172395206013,Total
2012,85-89,14.44227881266575,11.902481830360703,17.36360229172897,Total
2013,85-89,11.683222131070513,9.418325993170699,14.328434804023612,Total
2014,85-89,11.923821684214971,9.6583338465124,14.561027112948214,Total
2015,85-89,12.068446376479452,9.808637698437,14.69290043204495,Total
2000,90+,10.96892138939671,7.682497689614632,15.185610752357155,Total
2001,90+,10.91815439518104,7.6048945782066655,15.184509749625839,Total
2002,90+,10.285202618491585,7.122801805528682,14.372539747831972,Total
2003,90+,9.42243422699233,6.444938036095157,13.301665733086134,Total
2004,90+,8.340211611300123,5.585570610689832,11.977935089739695,Total
2005,90+,11.253309176229635,8.03952906076758,15.323813117415364,Total
2006,90+,8.399197036763285,5.6669029700739175,11.99037603059762,Total
2007,90+,8.110186674124309,5.431519300160227,11.647580909903262,Total
2008,90+,7.48526697932051,4.889624906245977,10.967650427415949,Total
2009,90+,6.109108681043436,3.8285458855790635,9.249263959903487,Total
2010,90+,9.837729244980169,6.961762725671335,13.503052005151762,Total
2011,90+,8.445660619573662,5.882712071146187,11.745869437104698,Total
2012,90+,6.163243783683839,4.061616489134378,8.967196122443587,Total
2013,90+,8.88073834458597,6.34452967427427,12.09304504176924,Total
2014,90+,6.16490045811588,4.128730591202886,8.853825413970215,Total
2015,90+,7.158376985396911,4.957384157368974,10.003114335113757,Total
2000,All cases (crude),11.576480335710258,11.286255948794699,11.872279877124594,Total
2001,All cases (crude),12.463158051408392,12.153920460775476,12.77827386544056,Total
2002,All cases (crude),13.434175669298826,13.113782185785567,13.760419240868362,Total
2003,All cases (crude),13.275776393061687,12.958070376382883,13.599303726072806,Total
2004,All cases (crude),13.802281520322905,13.479163843773973,14.131188783158324,Total
2005,All cases (crude),15.128630708345964,14.791625561149706,15.471377241699113,Total
2006,All cases (crude),15.071072241353148,14.73589301967027,15.411952353930587,Total
2007,All cases (crude),14.74861579920069,14.418398817081897,15.084487672967477,Total
2008,All cases (crude),15.064887574078922,14.732524415748632,15.402857858182049,Total
2009,All cases (crude),15.541307356155594,15.204927098787747,15.883253458223175,Total
2010,All cases (crude),14.581387660286037,14.256993964961584,14.911300614625027,Total
2011,All cases (crude),15.59111539159619,15.257079663273565,15.930621302115295,Total
2012,All cases (crude),15.11579048826452,14.78809750909819,15.448914359955184,Total
2013,All cases (crude),13.479791831617444,13.171502972686062,13.793475183033257,Total
2014,All cases (crude),11.915322121123227,11.626778095889218,12.209217116436164,Total
2015,All cases (crude),10.509921572220017,10.240190817146184,10.784958754392068,Total
2000,All cases (adj),11.63675004783988,11.344190636484392,11.935244751711217,Total
2001,All cases (adj),12.514319142017,12.203095388991542,12.831722378833508,Total
2002,All cases (adj),13.480927734590848,13.158781522678186,13.809194089134616,Total
2003,All cases (adj),13.342017476280539,13.022124135180395,13.66809287243799,Total
2004,All cases (adj),13.8621555822858,13.53714090330781,14.193345665317766,Total
2005,All cases (adj),15.146582794075576,14.808838070223024,15.490295176289452,Total
2006,All cases (adj),15.074562649013227,14.739049411086624,15.4159414084599,Total
2007,All cases (adj),14.770882796282681,14.439889931600636,15.10771143181667,Total
2008,All cases (adj),15.074126662303733,14.741230020203766,15.41282124263176,Total
2009,All cases (adj),15.57236682756807,15.234998351548244,15.915472476066357,Total
2010,All cases (adj),14.609608078395777,14.284289410684298,14.94058984792683,Total
2011,All cases (adj),15.632557999070064,15.297259015811598,15.97351097888783,Total
2012,All cases (adj),15.18289003026238,14.853258829509969,15.518219153234684,Total
2013,All cases (adj),13.5739020406953,13.26286280925376,13.890663047374582,Total
2014,All cases (adj),12.02106350709634,11.729311681729554,12.318500817581993,Total
2015,All cases (adj),10.62416095790988,10.350822471278832,10.90311819639965,Total
2000,0-4,3.991420123801107,3.3065606260570064,4.776329264327185,Total (LFS)
2001,0-4,4.647677032922982,3.8994168631926502,5.49768161877011,Total (LFS)
2002,0-4,4.822054063204987,4.05377220615113,5.693588621373275,Total (LFS)
2003,0-4,3.489162834693583,2.838922143550549,4.243756886034744,Total (LFS)
2004,0-4,4.768504757018578,4.003474201477283,5.637152453902948,Total (LFS)
2005,0-4,5.064035940186501,4.278509296841618,5.952018661583855,Total (LFS)
2006,0-4,3.7547975149329313,3.0888563654703565,4.521744755985374,Total (LFS)
2007,0-4,4.836258118004698,4.086064073045814,5.684299817497,Total (LFS)
2008,0-4,5.267425601603851,4.494356416722315,6.135298794261684,Total (LFS)
2009,0-4,4.61956046754946,3.9053020291788947,5.426642488041708,Total (LFS)
2010,0-4,3.4532064549902044,2.845930868676995,4.151706548075827,Total (LFS)
2011,0-4,3.7923969664436075,3.1591679514756423,4.515331744970306,Total (LFS)
2012,0-4,4.548847384102606,3.858782371278923,5.326708350188417,Total (LFS)
2013,0-4,2.9325642194907013,2.386051294974117,3.5667838360704343,Total (LFS)
2014,0-4,2.538463558459065,2.033205248953823,3.1311854211230457,Total (LFS)
2015,0-4,2.5994478655904367,2.087570087024572,3.198844279455145,Total (LFS)
2016,0-4,0,0,0.1081499294353309,Total (LFS)
2000,5-9,2.48570796581302,1.9679584049682337,3.0979337840333763,Total (LFS)
2001,5-9,3.5537330845506734,2.9234522010151665,4.279611317343105,Total (LFS)
2002,5-9,3.390524485076203,2.773113118884645,4.104436610070821,Total (LFS)
2003,5-9,2.7594096681274225,2.2041184353171484,3.4120527871465707,Total (LFS)
2004,5-9,3.52978781399587,2.8955533598933645,4.26165370200547,Total (LFS)
2005,5-9,3.3980278242394855,2.773580444013974,4.121096983904932,Total (LFS)
2006,5-9,3.5131849832421076,2.8734372540236226,4.252924621733226,Total (LFS)
2007,5-9,4.184322466341718,3.4775810632782957,4.992489304910527,Total (LFS)
2008,5-9,3.571511972120228,2.9181840891246935,4.327484535868466,Total (LFS)
2009,5-9,3.6430661281802506,2.9826440468974487,4.406183538632044,Total (LFS)
2010,5-9,3.310460440680303,2.684560407515371,4.038480994626605,Total (LFS)
2011,5-9,2.7153544241504295,2.1563833622572903,3.3749376199324788,Total (LFS)
2012,5-9,2.9282834109816482,2.354685664429326,3.59935746271096,Total (LFS)
2013,5-9,2.266510109579468,1.7734045717456968,2.854294376998005,Total (LFS)
2014,5-9,2.421196193511807,1.9168838273164526,3.0175328674219073,Total (LFS)
2015,5-9,1.4656875076462526,1.084323686880964,1.9377166141936069,Total (LFS)
2016,5-9,0,0,0.10821887312320179,Total (LFS)
2000,10-14,4.638232006245317,3.9210866473193082,5.448576125649833,Total (LFS)
2001,10-14,4.974975256450704,4.23617936774038,5.805564575629635,Total (LFS)
2002,10-14,4.371536250194718,3.682108535603331,5.152565874094942,Total (LFS)
2003,10-14,4.242920088289632,3.5645728371966663,5.012786617821283,Total (LFS)
2004,10-14,4.831293983623452,4.105127306202895,5.648903498142405,Total (LFS)
2005,10-14,5.139624919518146,4.385312291748155,5.986441376993653,Total (LFS)
2006,10-14,4.599547921146106,3.8837373693064037,5.409062847476966,Total (LFS)
2007,10-14,5.9414479883726505,5.118239172460776,6.859380328118537,Total (LFS)
2008,10-14,5.7744139525070315,4.965937331148711,6.676998750897774,Total (LFS)
2009,10-14,4.421563387917213,3.71465510133291,5.223844267530062,Total (LFS)
2010,10-14,4.7062916953101315,3.9714562209773705,5.53767624115236,Total (LFS)
2011,10-14,5.5792665212315855,4.76979185205211,6.486751786024721,Total (LFS)
2012,10-14,5.11522722377773,4.334366738705262,5.996131217443926,Total (LFS)
2013,10-14,4.023217004887363,3.3329017056152037,4.814378973186694,Total (LFS)
2014,10-14,3.268805319053934,2.650780909982572,3.9876652787975457,Total (LFS)
2015,10-14,2.752138697050278,2.1888575794371055,3.4161297860302158,Total (LFS)
2016,10-14,0,0,0.12122210113500113,Total (LFS)
2000,15-19,10.280251839116763,9.156987057026726,11.503276790058564,Total (LFS)
2001,15-19,12.110227153738665,10.89469286708945,13.4242963174042,Total (LFS)
2002,15-19,12.160130896762128,10.954092383737677,13.462689868202084,Total (LFS)
2003,15-19,12.101398129883405,10.908983114421542,13.388579345036193,Total (LFS)
2004,15-19,11.81628009488696,10.644344611946357,13.082006736920118,Total (LFS)
2005,15-19,13.127967533091585,11.89946107643881,14.448868940454405,Total (LFS)
2006,15-19,12.78211000991234,11.577505702622302,14.077995852423223,Total (LFS)
2007,15-19,10.921248368657539,9.8206060944297775,12.11150039053191,Total (LFS)
2008,15-19,12.204014229204297,11.032908467923116,13.465593442223986,Total (LFS)
2009,15-19,12.612597205561514,11.425372227410445,13.889673319362203,Total (LFS)
2010,15-19,10.574938371270544,9.49142161792498,11.74825058726079,Total (LFS)
2011,15-19,10.422324190520087,9.34534666638824,11.589372307886746,Total (LFS)
2012,15-19,11.218107199367088,10.093628133636413,12.433608798600323,Total (LFS)
2013,15-19,10.361034973202596,9.273185731879835,11.541436923726755,Total (LFS)
2014,15-19,9.312481426684867,8.27659595859963,10.442161086360313,Total (LFS)
2015,15-19,8.1724723676259,7.201933874950023,9.237344949202782,Total (LFS)
2016,15-19,0,0,0.11955547678927263,Total (LFS)
2000,20-24,20.04196198193981,18.432953352301908,21.75380939823175,Total (LFS)
2001,20-24,20.24035941389408,18.639887464647444,21.941498307511772,Total (LFS)
2002,20-24,22.665853020660798,20.989203560371752,24.44080344770439,Total (LFS)
2003,20-24,22.34009552520025,20.69468925379717,24.081532195472747,Total (LFS)
2004,20-24,22.686177417394077,21.049067602295317,24.41680336242102,Total (LFS)
2005,20-24,25.021070783864204,23.32328476949594,26.80977232955712,Total (LFS)
2006,20-24,26.564546828001404,24.831390404568754,28.386778500727093,Total (LFS)
2007,20-24,23.604908149751207,21.98836695488993,25.308855267451058,Total (LFS)
2008,20-24,23.411475505302583,21.81313560016272,25.095957354191665,Total (LFS)
2009,20-24,24.484008331608592,22.850305843972937,26.203671119311064,Total (LFS)
2010,20-24,24.416579871469732,22.79594728259552,26.122015622135102,Total (LFS)
2011,20-24,26.082028972291596,24.424554055945123,27.822378582388996,Total (LFS)
2012,20-24,24.094572037715587,22.509115196107256,25.76224239186382,Total (LFS)
2013,20-24,18.57807004016979,17.186533688611565,20.052270755604333,Total (LFS)
2014,20-24,14.569002685543435,13.34006750021193,15.88070582763999,Total (LFS)
2015,20-24,12.11963059590902,11.002300884017247,13.319665574660299,Total (LFS)
2016,20-24,0,0,0.10452701056338005,Total (LFS)
2000,25-29,21.47977056422849,19.948619419528608,23.09726527852805,Total (LFS)
2001,25-29,23.69134946413148,22.056661867331542,25.415122473242633,Total (LFS)
2002,25-29,31.1717462563236,29.260945908617625,33.17456124314615,Total (LFS)
2003,25-29,34.69147734251066,32.65214452247793,36.82482145868916,Total (LFS)
2004,25-29,34.91252277182948,32.86764825517481,37.05130779592792,Total (LFS)
